timestamp,fx,fy,fz,tx,ty,tz
35.7895188,0.3748105,-0.3210803,-4.1575646,-0.0506810,-0.0539248,-0.0098348
35.7905188,0.3974543,-0.3007138,-4.0689578,-0.0496387,-0.0553106,-0.0100353
35.7915188,0.3540441,-0.2953060,-3.9826064,-0.0494048,-0.0550202,-0.0098473
35.7925188,0.3738098,-0.2840338,-3.9676581,-0.0498016,-0.0556669,-0.0097667
35.7935188,0.3392857,-0.2670749,-3.9840535,-0.0496730,-0.0546296,-0.0093822
35.7945188,0.3401785,-0.2869523,-3.8504057,-0.0499647,-0.0547145,-0.0094903
35.7955188,0.3787489,-0.2587721,-3.8971514,-0.0487274,-0.0556002,-0.0094263
35.7965188,0.3559952,-0.2578304,-3.7650186,-0.0493641,-0.0546503,-0.0094598
35.7975188,0.3814749,-0.2199300,-3.7813244,-0.0488605,-0.0555389,-0.0086071
35.7985188,0.3524770,-0.2639410,-3.7282185,-0.0485432,-0.0552654,-0.0088172
35.7995188,0.3564654,-0.2636811,-3.7312132,-0.0493778,-0.0555947,-0.0088221
35.8005188,0.3612531,-0.2310817,-3.6102257,-0.0482429,-0.0549543,-0.0088548
35.8015188,0.3214804,-0.2492070,-3.6216723,-0.0472247,-0.0546870,-0.0087744
35.8025188,0.3687528,-0.1943536,-3.5748783,-0.0475772,-0.0553952,-0.0082172
35.8035188,0.3620764,-0.2550701,-3.4701096,-0.0467206,-0.0547274,-0.0088741
35.8045188,0.3656080,-0.1964146,-3.4209951,-0.0468927,-0.0547709,-0.0086280
35.8055188,0.3529938,-0.2284508,-3.5197179,-0.0463259,-0.0549493,-0.0078761
35.8065188,0.3444767,-0.2245682,-3.4350671,-0.0462794,-0.0546748,-0.0081586
35.8075188,0.3595290,-0.1865638,-3.2987115,-0.0454239,-0.0543163,-0.0080313
35.8085188,0.3413806,-0.2155679,-3.3653935,-0.0455156,-0.0542564,-0.0080529
35.8095188,0.3649619,-0.1813273,-3.3139442,-0.0447001,-0.0541759,-0.0074086
35.8105188,0.3615584,-0.2218400,-3.2454114,-0.0443439,-0.0537490,-0.0074571
35.8115188,0.3446750,-0.1922749,-3.1935596,-0.0440906,-0.0535999,-0.0074399
35.8125188,0.3669343,-0.1664805,-3.0559038,-0.0429919,-0.0538584,-0.0073102
35.8135188,0.3633921,-0.2079575,-3.0039018,-0.0426617,-0.0532384,-0.0078337
35.8145188,0.3646921,-0.1473223,-3.0034273,-0.0423156,-0.0535476,-0.0071338
35.8155188,0.3505684,-0.1724026,-2.8979405,-0.0413315,-0.0531040,-0.0076367
35.8165188,0.3600150,-0.1560823,-2.9998667,-0.0413760,-0.0534918,-0.0069712
35.8175188,0.3396130,-0.1677567,-2.8965236,-0.0407795,-0.0527295,-0.0070086
35.8185188,0.3722843,-0.1760604,-2.9812248,-0.0405138,-0.0532106,-0.0064118
35.8195188,0.3617808,-0.1698796,-2.8267444,-0.0399199,-0.0533707,-0.0066672
35.8205188,0.3839595,-0.1778751,-2.8094983,-0.0393105,-0.0526133,-0.0065795
35.8215188,0.4078196,-0.1936763,-2.8438087,-0.0391069,-0.0524449,-0.0063550
35.8225188,0.3780821,-0.1888430,-2.8904021,-0.0382475,-0.0519021,-0.0062117
35.8235188,0.3712213,-0.1554453,-2.8570097,-0.0383059,-0.0516590,-0.0062810
35.8245188,0.3660476,-0.1864759,-2.9044169,-0.0375836,-0.0510327,-0.0067610
35.8255188,0.3685671,-0.2037056,-2.9238322,-0.0382081,-0.0517299,-0.0059875
35.8265188,0.3737759,-0.1863084,-2.8021228,-0.0371847,-0.0522161,-0.0059412
35.8275188,0.3589817,-0.1791504,-2.6690786,-0.0376003,-0.0516120,-0.0060523
35.8285188,0.3690794,-0.1859896,-2.5538914,-0.0379504,-0.0513207,-0.0056993
35.8295188,0.3880479,-0.1941323,-2.5507693,-0.0366831,-0.0503356,-0.0058482
35.8305188,0.3747938,-0.1754832,-2.5868863,-0.0373812,-0.0501495,-0.0057093
35.8315188,0.3774021,-0.1585244,-2.5644306,-0.0358913,-0.0503357,-0.0056963
35.8325188,0.3481987,-0.2138820,-2.4953814,-0.0356612,-0.0496855,-0.0057437
35.8335188,0.3641944,-0.1741070,-2.3927758,-0.0349649,-0.0498099,-0.0056294
35.8345188,0.3333220,-0.2008234,-2.4061506,-0.0341948,-0.0487771,-0.0057062
35.8355188,0.3241212,-0.2155170,-2.7268005,-0.0343991,-0.0485566,-0.0051167
35.8365188,0.3260611,-0.1848709,-2.6930065,-0.0344766,-0.0489483,-0.0053423
35.8375188,0.2945277,-0.2020965,-2.6381160,-0.0334451,-0.0478041,-0.0055507
35.8385188,0.3290753,-0.1913903,-2.5719071,-0.0333213,-0.0482863,-0.0052151
35.8395188,0.3098209,-0.1798170,-2.5687942,-0.0327221,-0.0483946,-0.0051341
35.8405188,0.3185555,-0.1465163,-2.5020262,-0.0324169,-0.0480991,-0.0044864
35.8415188,0.3329551,-0.1876331,-2.4682602,-0.0322469,-0.0477354,-0.0047827
35.8425188,0.3485293,-0.1808007,-2.2829756,-0.0318064,-0.0470921,-0.0048715
35.8435188,0.3702366,-0.1858309,-2.2813623,-0.0309983,-0.0469883,-0.0045543
35.8445188,0.3720001,-0.1937793,-2.3283478,-0.0297427,-0.0458641,-0.0044864
35.8455188,0.3700658,-0.1542457,-2.2077615,-0.0288796,-0.0457357,-0.0043649
35.8465188,0.3644733,-0.1759229,-2.0357827,-0.0278454,-0.0449859,-0.0046877
35.8475188,0.3407609,-0.1739070,-2.0715799,-0.0283449,-0.0441447,-0.0043116
35.8485188,0.3347223,-0.1817950,-1.9989327,-0.0270457,-0.0442476,-0.0043575
35.8495188,0.3143692,-0.1824081,-1.9797992,-0.0263698,-0.0436913,-0.0038783
35.8505188,0.2946538,-0.1171769,-2.0614968,-0.0253618,-0.0423185,-0.0033611
35.8515188,0.2970196,-0.1225074,-1.9391436,-0.0240319,-0.0419256,-0.0034674
35.8525188,0.2871638,-0.0866680,-1.9701790,-0.0234102,-0.0420308,-0.0033226
35.8303447,0.2580632,-0.0848522,-1.9004777,-0.0227136,-0.0408275,-0.0031380
35.8313447,0.2794895,-0.1112742,-1.8828428,-0.0220821,-0.0403412,-0.0029702
35.8323447,0.2666580,-0.0580846,-1.7084159,-0.0206152,-0.0398114,-0.0037660
35.8333447,0.2733385,-0.0645774,-1.7592396,-0.0203385,-0.0393149,-0.0032350
35.8343447,0.2631889,-0.0418279,-1.7072419,-0.0198070,-0.0386572,-0.0031378
35.8353447,0.2605845,-0.0600197,-1.8747059,-0.0194837,-0.0387491,-0.0024128
35.8363447,0.2556083,-0.0202290,-1.7002326,-0.0179483,-0.0385672,-0.0029726
35.8373447,0.2627513,-0.0149377,-1.6487853,-0.0175486,-0.0386199,-0.0027966
35.8383447,0.2637260,-0.0332481,-1.6278597,-0.0161974,-0.0373795,-0.0030159
35.8393447,0.2778989,-0.0145156,-1.5079014,-0.0153391,-0.0371025,-0.0030492
35.8403447,0.3111816,-0.0623786,-1.5602264,-0.0155603,-0.0376741,-0.0027522
35.8413447,0.2765089,-0.0232139,-1.4397581,-0.0150427,-0.0372692,-0.0026319
35.8423447,0.2547289,-0.0210411,-1.5195453,-0.0140338,-0.0372682,-0.0021869
35.8433447,0.2910130,0.0178413,-1.3694941,-0.0140032,-0.0375696,-0.0022933
35.8443447,0.2691007,-0.0527210,-1.5031544,-0.0137808,-0.0367276,-0.0019426
35.8453447,0.2942010,-0.0274877,-1.5192815,-0.0134100,-0.0370361,-0.0021055
35.8463447,0.2518375,-0.0197011,-1.4493831,-0.0133290,-0.0374114,-0.0021589
35.8473447,0.2677360,-0.0505953,-1.5187100,-0.0134181,-0.0370932,-0.0014778
35.8483447,0.2703381,-0.0121427,-1.4523200,-0.0135921,-0.0370234,-0.0016145
35.8493447,0.2222932,-0.0243569,-1.3779393,-0.0125167,-0.0370387,-0.0022856
35.8503447,0.2667844,0.0088184,-1.3644295,-0.0125514,-0.0370661,-0.0014241
