Value,Mode,Port,Timestamp Sent,Timestamp Received
126.0,1.0,0.0,55472.0,1761785527171.2483
29.0,1.0,1.0,55324.0,1761785527171.635
28.0,1.0,2.0,55467.0,1761785527171.9668
29.0,1.0,3.0,55896.0,1761785527172.295
29.0,1.0,4.0,55085.0,1761785527172.626
29.0,1.0,5.0,56154.0,1761785527172.9575
29.0,1.0,6.0,56021.0,1761785527173.343
29.0,1.0,7.0,56157.0,1761785527173.7754
126.0,0.0,0.0,55478.0,1761785527174.2258
29.0,0.0,1.0,55318.0,1761785527174.618
28.0,0.0,2.0,55469.0,1761785527174.9902
29.0,0.0,3.0,55910.0,1761785527175.416
29.0,0.0,4.0,55090.0,1761785527175.8042
29.0,0.0,5.0,56149.0,1761785527176.1636
29.0,0.0,6.0,56007.0,1761785527176.528
29.0,0.0,7.0,56156.0,1761785527176.8628
126.0,1.0,0.0,55475.0,1761785527177.2017
29.0,1.0,1.0,55325.0,1761785527177.5244
28.0,1.0,2.0,55463.0,1761785527177.8994
29.0,1.0,3.0,55899.0,1761785527178.2349
29.0,1.0,4.0,55087.0,1761785527178.5696
29.0,1.0,5.0,56157.0,1761785527178.941
29.0,1.0,6.0,56011.0,1761785527179.3062
29.0,1.0,7.0,56152.0,1761785527179.6938
126.0,0.0,0.0,55464.0,1761785527180.1577
29.0,0.0,1.0,55320.0,1761785527180.603
28.0,0.0,2.0,55464.0,1761785527181.016
29.0,0.0,3.0,55900.0,1761785527181.4395
29.0,0.0,4.0,55084.0,1761785527181.8994
29.0,0.0,5.0,56158.0,1761785527182.3591
29.0,0.0,6.0,56009.0,1761785527182.921
29.0,0.0,7.0,56149.0,1761785527183.3894
126.0,1.0,0.0,55474.0,1761785527183.8447
29.0,1.0,1.0,55320.0,1761785527184.2273
28.0,1.0,2.0,55461.0,1761785527184.6294
29.0,1.0,3.0,55900.0,1761785527185.0273
29.0,1.0,4.0,55086.0,1761785527185.4412
29.0,1.0,5.0,56154.0,1761785527185.8313
29.0,1.0,6.0,56009.0,1761785527186.1877
29.0,1.0,7.0,56143.0,1761785527186.5413
126.0,0.0,0.0,55466.0,1761785527186.9004
29.0,0.0,1.0,55312.0,1761785527187.2722
28.0,0.0,2.0,55460.0,1761785527187.6785
29.0,0.0,3.0,55897.0,1761785527188.0906
29.0,0.0,4.0,55080.0,1761785527188.455
29.0,0.0,5.0,56150.0,1761785527188.7915
29.0,0.0,6.0,55999.0,1761785527189.1245
29.0,0.0,7.0,56144.0,1761785527189.4597
126.0,1.0,0.0,55472.0,1761785527189.8289
29.0,1.0,1.0,55310.0,1761785527190.1582
28.0,1.0,2.0,55460.0,1761785527190.4873
29.0,1.0,3.0,55894.0,1761785527190.8433
29.0,1.0,4.0,55080.0,1761785527191.2366
29.0,1.0,5.0,56140.0,1761785527191.6025
29.0,1.0,6.0,55997.0,1761785527192.0
29.0,1.0,7.0,56154.0,1761785527192.387
126.0,0.0,0.0,55481.0,1761785527192.784
29.0,0.0,1.0,55329.0,1761785527193.1677
28.0,0.0,2.0,55481.0,1761785527193.5754
29.0,0.0,3.0,55910.0,1761785527193.963
29.0,0.0,4.0,55093.0,1761785527194.3428
29.0,0.0,5.0,56158.0,1761785527194.874
29.0,0.0,6.0,56027.0,1761785527195.3362
29.0,0.0,7.0,56159.0,1761785527195.7227
126.0,1.0,0.0,55483.0,1761785527196.089
29.0,1.0,1.0,55321.0,1761785527196.4375
28.0,1.0,2.0,55470.0,1761785527197.0022
29.0,1.0,3.0,55898.0,1761785527197.427
29.0,1.0,4.0,55095.0,1761785527197.8757
29.0,1.0,5.0,56154.0,1761785527198.4355
29.0,1.0,6.0,56013.0,1761785527198.8525
29.0,1.0,7.0,56152.0,1761785527199.446
126.0,0.0,0.0,55484.0,1761785527199.871
29.0,0.0,1.0,55323.0,1761785527200.3047
28.0,0.0,2.0,55474.0,1761785527200.7595
29.0,0.0,3.0,55904.0,1761785527201.1716
29.0,0.0,4.0,55095.0,1761785527201.5552
29.0,0.0,5.0,56162.0,1761785527201.9434
29.0,0.0,6.0,56024.0,1761785527202.2979
29.0,0.0,7.0,56155.0,1761785527202.6921
126.0,1.0,0.0,55487.0,1761785527203.0408
29.0,1.0,1.0,55330.0,1761785527203.4197
28.0,1.0,2.0,55468.0,1761785527203.8308
29.0,1.0,3.0,55906.0,1761785527204.168
29.0,1.0,4.0,55097.0,1761785527204.4973
29.0,1.0,5.0,56166.0,1761785527204.817
29.0,1.0,6.0,56022.0,1761785527205.146
29.0,1.0,7.0,56157.0,1761785527205.4834
126.0,0.0,0.0,55481.0,1761785527205.8086
29.0,0.0,1.0,55323.0,1761785527206.1606
28.0,0.0,2.0,55461.0,1761785527206.5264
29.0,0.0,3.0,55898.0,1761785527206.8406
29.0,0.0,4.0,55078.0,1761785527207.1543
29.0,0.0,5.0,56156.0,1761785527207.4646
29.0,0.0,6.0,56004.0,1761785527207.7688
29.0,0.0,7.0,56150.0,1761785527208.1067
126.0,1.0,0.0,55479.0,1761785527208.4746
29.0,1.0,1.0,55313.0,1761785527208.817
28.0,1.0,2.0,55457.0,1761785527209.1714
29.0,1.0,3.0,55889.0,1761785527209.5303
29.0,1.0,4.0,55083.0,1761785527209.8728
29.0,1.0,5.0,56145.0,1761785527210.1997
29.0,1.0,6.0,56002.0,1761785527210.5266
29.0,1.0,7.0,56153.0,1761785527210.8472
126.0,0.0,0.0,55483.0,1761785527211.196
29.0,0.0,1.0,55310.0,1761785527211.536
28.0,0.0,2.0,55466.0,1761785527211.8625
29.0,0.0,3.0,55895.0,1761785527212.185
29.0,0.0,4.0,55095.0,1761785527212.515
29.0,0.0,5.0,56156.0,1761785527212.839
29.0,0.0,6.0,56007.0,1761785527213.3977
29.0,0.0,7.0,56150.0,1761785527214.0005
126.0,1.0,0.0,55480.0,1761785527214.628
28.0,1.0,1.0,55315.0,1761785527215.0222
29.0,1.0,2.0,55460.0,1761785527215.5894
29.0,1.0,3.0,55893.0,1761785527216.0918
29.0,1.0,4.0,55074.0,1761785527216.4922
29.0,1.0,5.0,56144.0,1761785527216.8467
29.0,1.0,6.0,56012.0,1761785527217.1892
29.0,1.0,7.0,56159.0,1761785527217.5427
126.0,0.0,0.0,55465.0,1761785527217.8972
29.0,0.0,1.0,55315.0,1761785527218.2412
28.0,0.0,2.0,55469.0,1761785527218.5908
29.0,0.0,3.0,55899.0,1761785527218.9338
29.0,0.0,4.0,55084.0,1761785527219.27
29.0,0.0,5.0,56165.0,1761785527219.6519
29.0,0.0,6.0,56016.0,1761785527220.2808
29.0,0.0,7.0,56169.0,1761785527220.721
126.0,1.0,0.0,55477.0,1761785527221.1516
28.0,1.0,1.0,55327.0,1761785527221.5723
29.0,1.0,2.0,55473.0,1761785527221.974
29.0,1.0,3.0,55900.0,1761785527222.3657
29.0,1.0,4.0,55086.0,1761785527222.8022
29.0,1.0,5.0,56152.0,1761785527223.4604
29.0,1.0,6.0,56018.0,1761785527224.153
29.0,1.0,7.0,56152.0,1761785527224.587
126.0,0.0,0.0,55478.0,1761785527224.966
28.0,0.0,1.0,55313.0,1761785527225.3179
29.0,0.0,2.0,55470.0,1761785527225.6704
29.0,0.0,3.0,55899.0,1761785527226.0137
29.0,0.0,4.0,55088.0,1761785527226.3723
29.0,0.0,5.0,56152.0,1761785527226.9517
29.0,0.0,6.0,56009.0,1761785527227.374
29.0,0.0,7.0,56153.0,1761785527227.7766
126.0,1.0,0.0,55469.0,1761785527228.162
28.0,1.0,1.0,55320.0,1761785527228.5251
29.0,1.0,2.0,55468.0,1761785527228.8865
29.0,1.0,3.0,55904.0,1761785527229.2307
29.0,1.0,4.0,55077.0,1761785527229.6243
29.0,1.0,5.0,56146.0,1761785527230.0771
29.0,1.0,6.0,56011.0,1761785527230.6604
29.0,1.0,7.0,56155.0,1761785527231.1187
126.0,0.0,0.0,55475.0,1761785527231.5496
28.0,0.0,1.0,55327.0,1761785527232.025
29.0,0.0,2.0,55481.0,1761785527232.4707
29.0,0.0,3.0,55905.0,1761785527232.8933
29.0,0.0,4.0,55093.0,1761785527233.33
29.0,0.0,5.0,56153.0,1761785527233.7068
29.0,0.0,6.0,56018.0,1761785527234.1157
29.0,0.0,7.0,56153.0,1761785527234.471
126.0,1.0,0.0,55478.0,1761785527234.8657
28.0,1.0,1.0,55329.0,1761785527235.213
29.0,1.0,2.0,55474.0,1761785527235.5518
29.0,1.0,3.0,55902.0,1761785527235.8855
29.0,1.0,4.0,55088.0,1761785527236.246
29.0,1.0,5.0,56139.0,1761785527236.6082
29.0,1.0,6.0,56000.0,1761785527236.9536
29.0,1.0,7.0,56157.0,1761785527237.2996
126.0,0.0,0.0,55474.0,1761785527237.6729
28.0,0.0,1.0,55309.0,1761785527238.0518
29.0,0.0,2.0,55474.0,1761785527238.397
29.0,0.0,3.0,55904.0,1761785527238.7954
29.0,0.0,4.0,55091.0,1761785527239.1562
29.0,0.0,5.0,56144.0,1761785527239.507
29.0,0.0,6.0,56002.0,1761785527239.84
29.0,0.0,7.0,56154.0,1761785527240.1785
126.0,1.0,0.0,55476.0,1761785527240.5303
28.0,1.0,1.0,55321.0,1761785527240.8577
29.0,1.0,2.0,55478.0,1761785527241.1846
29.0,1.0,3.0,55912.0,1761785527241.534
29.0,1.0,4.0,55093.0,1761785527241.8586
29.0,1.0,5.0,56159.0,1761785527242.1797
29.0,1.0,6.0,56005.0,1761785527242.559
29.0,1.0,7.0,56151.0,1761785527242.8823
126.0,0.0,0.0,55463.0,1761785527243.2126
28.0,0.0,1.0,55314.0,1761785527243.5378
29.0,0.0,2.0,55464.0,1761785527243.8887
29.0,0.0,3.0,55901.0,1761785527244.2344
29.0,0.0,4.0,55093.0,1761785527244.5696
29.0,0.0,5.0,56152.0,1761785527244.966
29.0,0.0,6.0,56001.0,1761785527245.327
29.0,0.0,7.0,56143.0,1761785527245.7178
126.0,1.0,0.0,55467.0,1761785527246.0576
-9973.0,1.0,1.0,55316.0,1761785527246.4119
29.0,1.0,2.0,55465.0,1761785527246.899
29.0,1.0,3.0,55906.0,1761785527247.5945
29.0,1.0,4.0,55093.0,1761785527248.0564
29.0,1.0,5.0,56143.0,1761785527248.5244
29.0,1.0,6.0,55994.0,1761785527248.9778
29.0,1.0,7.0,56136.0,1761785527249.4104
128.0,0.0,0.0,55468.0,1761785527249.814
29.0,0.0,1.0,55318.0,1761785527250.296
29.0,0.0,2.0,55468.0,1761785527250.6963
29.0,0.0,3.0,55896.0,1761785527251.1082
29.0,0.0,4.0,55087.0,1761785527251.4766
28.0,0.0,5.0,56155.0,1761785527251.8167
29.0,0.0,6.0,55997.0,1761785527252.155
29.0,0.0,7.0,56149.0,1761785527252.5015
126.0,1.0,0.0,55463.0,1761785527252.8464
29.0,1.0,1.0,55305.0,1761785527253.2173
29.0,1.0,2.0,55455.0,1761785527253.574
29.0,1.0,3.0,55898.0,1761785527253.9517
29.0,1.0,4.0,55092.0,1761785527254.2915
28.0,1.0,5.0,56156.0,1761785527254.6262
29.0,1.0,6.0,56008.0,1761785527254.9795
29.0,1.0,7.0,56155.0,1761785527255.3457
126.0,0.0,0.0,55474.0,1761785527255.6921
29.0,0.0,1.0,55307.0,1761785527256.029
29.0,0.0,2.0,55451.0,1761785527256.3538
29.0,0.0,3.0,55895.0,1761785527256.674
29.0,0.0,4.0,55084.0,1761785527256.996
28.0,0.0,5.0,56145.0,1761785527257.3228
29.0,0.0,6.0,55997.0,1761785527257.638
29.0,0.0,7.0,56141.0,1761785527257.9756
126.0,1.0,0.0,55474.0,1761785527258.3286
29.0,1.0,1.0,55313.0,1761785527258.6492
29.0,1.0,2.0,55461.0,1761785527258.9734
29.0,1.0,3.0,55898.0,1761785527259.303
29.0,1.0,4.0,55082.0,1761785527259.6223
28.0,1.0,5.0,56146.0,1761785527259.9348
29.0,1.0,6.0,56007.0,1761785527260.2402
29.0,1.0,7.0,56156.0,1761785527260.5942
126.0,0.0,0.0,55472.0,1761785527260.9387
29.0,0.0,1.0,55308.0,1761785527261.2898
29.0,0.0,2.0,55454.0,1761785527261.6006
29.0,0.0,3.0,55902.0,1761785527261.9514
29.0,0.0,4.0,55090.0,1761785527262.2808
28.0,0.0,5.0,56150.0,1761785527262.6191
29.0,0.0,6.0,56003.0,1761785527262.9436
29.0,0.0,7.0,56152.0,1761785527263.2861
126.0,1.0,0.0,55477.0,1761785527263.7244
29.0,1.0,1.0,55308.0,1761785527264.1365
29.0,1.0,2.0,55459.0,1761785527264.6584
29.0,1.0,3.0,55898.0,1761785527265.0679
29.0,1.0,4.0,55090.0,1761785527265.4456
28.0,1.0,5.0,56163.0,1761785527265.8604
29.0,1.0,6.0,56021.0,1761785527266.263
29.0,1.0,7.0,56151.0,1761785527266.6658
126.0,0.0,0.0,55480.0,1761785527267.044
29.0,0.0,1.0,55321.0,1761785527267.3901
29.0,0.0,2.0,55457.0,1761785527267.742
29.0,0.0,3.0,55897.0,1761785527268.104
29.0,0.0,4.0,55082.0,1761785527268.4417
28.0,0.0,5.0,56157.0,1761785527268.7644
29.0,0.0,6.0,56007.0,1761785527269.1248
29.0,0.0,7.0,56144.0,1761785527269.452
126.0,1.0,0.0,55478.0,1761785527269.782
29.0,1.0,1.0,55312.0,1761785527270.1145
29.0,1.0,2.0,55461.0,1761785527270.441
29.0,1.0,3.0,55897.0,1761785527270.7676
29.0,1.0,4.0,55090.0,1761785527271.151
28.0,1.0,5.0,56149.0,1761785527271.5957
29.0,1.0,6.0,56012.0,1761785527271.966
29.0,1.0,7.0,56153.0,1761785527272.326
126.0,0.0,0.0,55504.0,1761785527272.7227
29.0,0.0,1.0,55338.0,1761785527273.0967
29.0,0.0,2.0,55468.0,1761785527273.4648
29.0,0.0,3.0,55903.0,1761785527273.8416
29.0,0.0,4.0,55084.0,1761785527274.203
28.0,0.0,5.0,56157.0,1761785527274.6558
29.0,0.0,6.0,56023.0,1761785527275.056
29.0,0.0,7.0,56152.0,1761785527275.4297
126.0,1.0,0.0,55475.0,1761785527275.8066
29.0,1.0,1.0,55314.0,1761785527276.177
29.0,1.0,2.0,55460.0,1761785527276.5479
29.0,1.0,3.0,55890.0,1761785527276.9163
29.0,1.0,4.0,55072.0,1761785527277.296
28.0,1.0,5.0,56157.0,1761785527277.6707
29.0,1.0,6.0,56007.0,1761785527278.0454
29.0,1.0,7.0,56160.0,1761785527278.406
126.0,0.0,0.0,55479.0,1761785527278.76
29.0,0.0,1.0,55326.0,1761785527279.1245
29.0,0.0,2.0,55465.0,1761785527279.4802
29.0,0.0,3.0,55893.0,1761785527279.8633
29.0,0.0,4.0,55081.0,1761785527280.23
28.0,0.0,5.0,56154.0,1761785527280.599
29.0,0.0,6.0,56022.0,1761785527280.991
29.0,0.0,7.0,56157.0,1761785527281.4453
126.0,1.0,0.0,55481.0,1761785527281.8618
29.0,1.0,1.0,55324.0,1761785527282.3533
29.0,1.0,2.0,55459.0,1761785527282.866
29.0,1.0,3.0,55889.0,1761785527283.297
29.0,1.0,4.0,55072.0,1761785527283.6667
28.0,1.0,5.0,56151.0,1761785527284.016
29.0,1.0,6.0,56004.0,1761785527284.3606
29.0,1.0,7.0,56161.0,1761785527284.689
126.0,0.0,0.0,55481.0,1761785527285.0261
29.0,0.0,1.0,55326.0,1761785527285.3608
29.0,0.0,2.0,55467.0,1761785527285.6855
29.0,0.0,3.0,55900.0,1761785527286.0815
29.0,0.0,4.0,55081.0,1761785527286.4763
28.0,0.0,5.0,56145.0,1761785527286.9949
29.0,0.0,6.0,56002.0,1761785527287.3867
29.0,0.0,7.0,56144.0,1761785527287.7532
126.0,1.0,0.0,55469.0,1761785527288.1245
29.0,1.0,1.0,55326.0,1761785527288.5288
29.0,1.0,2.0,55463.0,1761785527288.8835
29.0,1.0,3.0,55892.0,1761785527289.2478
29.0,1.0,4.0,55072.0,1761785527289.6333
28.0,1.0,5.0,56143.0,1761785527289.967
29.0,1.0,6.0,56018.0,1761785527290.3286
29.0,1.0,7.0,56148.0,1761785527290.7422
126.0,0.0,0.0,55468.0,1761785527291.0874
29.0,0.0,1.0,55311.0,1761785527291.4592
29.0,0.0,2.0,55465.0,1761785527291.9155
29.0,0.0,3.0,55905.0,1761785527292.3345
29.0,0.0,4.0,55082.0,1761785527292.6912
28.0,0.0,5.0,56135.0,1761785527293.0837
29.0,0.0,6.0,56005.0,1761785527293.4229
29.0,0.0,7.0,56142.0,1761785527293.7505
126.0,1.0,0.0,55482.0,1761785527294.0762
29.0,1.0,1.0,55320.0,1761785527294.4563
29.0,1.0,2.0,55473.0,1761785527294.866
29.0,1.0,3.0,55896.0,1761785527295.2168
29.0,1.0,4.0,55092.0,1761785527295.5579
28.0,1.0,5.0,56152.0,1761785527295.8875
29.0,1.0,6.0,56005.0,1761785527296.2112
29.0,1.0,7.0,56154.0,1761785527296.5486
126.0,0.0,0.0,55470.0,1761785527297.32
29.0,0.0,1.0,55314.0,1761785527297.8103
29.0,0.0,2.0,55460.0,1761785527298.2761
29.0,0.0,3.0,55893.0,1761785527299.0188
29.0,0.0,4.0,55075.0,1761785527299.438
28.0,0.0,5.0,56146.0,1761785527299.8772
29.0,0.0,6.0,56013.0,1761785527300.493
29.0,0.0,7.0,56152.0,1761785527300.8794
126.0,1.0,0.0,55468.0,1761785527301.4539
29.0,1.0,1.0,55316.0,1761785527301.8748
29.0,1.0,2.0,55462.0,1761785527302.2495
29.0,1.0,3.0,55897.0,1761785527302.632
28.0,1.0,4.0,55080.0,1761785527303.1455
29.0,1.0,5.0,56145.0,1761785527303.5403
29.0,1.0,6.0,56009.0,1761785527304.0007
29.0,1.0,7.0,56149.0,1761785527304.4868
126.0,0.0,0.0,55476.0,1761785527304.9153
29.0,0.0,1.0,55313.0,1761785527305.3062
29.0,0.0,2.0,55463.0,1761785527305.705
29.0,0.0,3.0,55898.0,1761785527306.158
29.0,0.0,4.0,55087.0,1761785527306.5776
28.0,0.0,5.0,56151.0,1761785527306.9553
29.0,0.0,6.0,56011.0,1761785527307.346
29.0,0.0,7.0,56165.0,1761785527307.787
126.0,1.0,0.0,55476.0,1761785527308.1846
29.0,1.0,1.0,55318.0,1761785527308.5588
29.0,1.0,2.0,55469.0,1761785527308.9182
29.0,1.0,3.0,55897.0,1761785527309.286
28.0,1.0,4.0,55090.0,1761785527309.6433
29.0,1.0,5.0,56152.0,1761785527310.0303
29.0,1.0,6.0,55999.0,1761785527310.396
29.0,1.0,7.0,56153.0,1761785527310.78
126.0,0.0,0.0,55488.0,1761785527311.1501
29.0,0.0,1.0,55328.0,1761785527311.5183
29.0,0.0,2.0,55472.0,1761785527311.8948
29.0,0.0,3.0,55908.0,1761785527312.3328
28.0,0.0,4.0,55090.0,1761785527312.7988
29.0,0.0,5.0,56153.0,1761785527313.244
29.0,0.0,6.0,56003.0,1761785527313.7473
29.0,0.0,7.0,56151.0,1761785527314.266
126.0,1.0,0.0,55465.0,1761785527314.846
29.0,1.0,1.0,55312.0,1761785527315.3564
29.0,1.0,2.0,55467.0,1761785527315.8687
29.0,1.0,3.0,55903.0,1761785527316.318
28.0,1.0,4.0,55092.0,1761785527316.7678
29.0,1.0,5.0,56154.0,1761785527317.2197
29.0,1.0,6.0,56005.0,1761785527317.6824
29.0,1.0,7.0,56159.0,1761785527318.0835
126.0,0.0,0.0,55485.0,1761785527318.491
29.0,0.0,1.0,55320.0,1761785527318.8594
29.0,0.0,2.0,55464.0,1761785527319.242
29.0,0.0,3.0,55910.0,1761785527319.6042
28.0,0.0,4.0,55088.0,1761785527319.9778
29.0,0.0,5.0,56151.0,1761785527320.4846
29.0,0.0,6.0,56015.0,1761785527320.964
29.0,0.0,7.0,56161.0,1761785527321.3896
126.0,1.0,0.0,55491.0,1761785527321.7942
29.0,1.0,1.0,55336.0,1761785527322.1877
29.0,1.0,2.0,55471.0,1761785527322.5547
29.0,1.0,3.0,55908.0,1761785527322.9097
28.0,1.0,4.0,55093.0,1761785527323.257
29.0,1.0,5.0,56164.0,1761785527323.664
29.0,1.0,6.0,56002.0,1761785527324.035
29.0,1.0,7.0,56153.0,1761785527324.3867
126.0,0.0,0.0,55474.0,1761785527324.7485
29.0,0.0,1.0,55321.0,1761785527325.106
29.0,0.0,2.0,55478.0,1761785527325.4536
29.0,0.0,3.0,55907.0,1761785527325.829
28.0,0.0,4.0,55104.0,1761785527326.2769
29.0,0.0,5.0,56167.0,1761785527326.7554
29.0,0.0,6.0,55998.0,1761785527327.1616
29.0,0.0,7.0,56148.0,1761785527327.549
126.0,1.0,0.0,55482.0,1761785527327.9397
29.0,1.0,1.0,55311.0,1761785527328.3052
29.0,1.0,2.0,55472.0,1761785527328.6685
29.0,1.0,3.0,55915.0,1761785527329.0457
28.0,1.0,4.0,55101.0,1761785527329.4412
29.0,1.0,5.0,56166.0,1761785527329.8032
29.0,1.0,6.0,56000.0,1761785527330.2305
29.0,1.0,7.0,56148.0,1761785527330.723
126.0,0.0,0.0,55481.0,1761785527331.3005
29.0,0.0,1.0,55327.0,1761785527331.8367
29.0,0.0,2.0,55468.0,1761785527332.4055
29.0,0.0,3.0,55905.0,1761785527332.945
28.0,0.0,4.0,55113.0,1761785527333.4475
29.0,0.0,5.0,56174.0,1761785527333.8728
29.0,0.0,6.0,56025.0,1761785527334.2703
29.0,0.0,7.0,56173.0,1761785527334.6414
126.0,1.0,0.0,55480.0,1761785527335.008
29.0,1.0,1.0,55310.0,1761785527335.3682
29.0,1.0,2.0,55459.0,1761785527335.7395
29.0,1.0,3.0,55889.0,1761785527336.1658
28.0,1.0,4.0,55088.0,1761785527336.559
29.0,1.0,5.0,56164.0,1761785527337.0012
29.0,1.0,6.0,56022.0,1761785527337.4243
29.0,1.0,7.0,56154.0,1761785527337.8445
126.0,0.0,0.0,55492.0,1761785527338.336
29.0,0.0,1.0,55331.0,1761785527338.751
29.0,0.0,2.0,55485.0,1761785527339.214
29.0,0.0,3.0,55909.0,1761785527339.658
28.0,0.0,4.0,55099.0,1761785527340.0808
29.0,0.0,5.0,56171.0,1761785527340.4946
29.0,0.0,6.0,56026.0,1761785527340.8833
29.0,0.0,7.0,56168.0,1761785527341.243
126.0,1.0,0.0,55488.0,1761785527341.6006
29.0,1.0,1.0,55329.0,1761785527341.9556
29.0,1.0,2.0,55472.0,1761785527342.319
29.0,1.0,3.0,55905.0,1761785527342.6875
28.0,1.0,4.0,55092.0,1761785527343.0461
29.0,1.0,5.0,56160.0,1761785527343.4224
29.0,1.0,6.0,56015.0,1761785527343.811
-9972.0,1.0,7.0,56150.0,1761785527344.2783
128.0,0.0,0.0,55487.0,1761785527344.9294
29.0,0.0,1.0,55328.0,1761785527345.401
29.0,0.0,2.0,55465.0,1761785527345.8433
29.0,0.0,3.0,55899.0,1761785527346.2788
29.0,0.0,4.0,55094.0,1761785527346.7812
29.0,0.0,5.0,56160.0,1761785527347.2878
29.0,0.0,6.0,56016.0,1761785527347.8433
29.0,0.0,7.0,56156.0,1761785527348.3525
125.0,1.0,0.0,55480.0,1761785527348.892
29.0,1.0,1.0,55341.0,1761785527349.4148
29.0,1.0,2.0,55486.0,1761785527349.8552
29.0,1.0,3.0,55907.0,1761785527350.2424
29.0,1.0,4.0,55095.0,1761785527350.6052
29.0,1.0,5.0,56155.0,1761785527350.9597
29.0,1.0,6.0,56018.0,1761785527351.3083
29.0,1.0,7.0,56158.0,1761785527351.6755
125.0,0.0,0.0,55478.0,1761785527352.1123
29.0,0.0,1.0,55321.0,1761785527352.5828
29.0,0.0,2.0,55472.0,1761785527352.9934
29.0,0.0,3.0,55892.0,1761785527353.383
29.0,0.0,4.0,55088.0,1761785527353.7483
29.0,0.0,5.0,56163.0,1761785527354.1738
29.0,0.0,6.0,56021.0,1761785527354.6045
29.0,0.0,7.0,56168.0,1761785527355.025
125.0,1.0,0.0,55480.0,1761785527355.4531
29.0,1.0,1.0,55323.0,1761785527355.8525
29.0,1.0,2.0,55475.0,1761785527356.329
29.0,1.0,3.0,55904.0,1761785527356.7478
29.0,1.0,4.0,55093.0,1761785527357.14
29.0,1.0,5.0,56167.0,1761785527357.5095
29.0,1.0,6.0,56022.0,1761785527357.9434
29.0,1.0,7.0,56174.0,1761785527358.4578
125.0,0.0,0.0,55488.0,1761785527358.889
29.0,0.0,1.0,55334.0,1761785527359.2935
29.0,0.0,2.0,55489.0,1761785527359.683
29.0,0.0,3.0,55916.0,1761785527360.0496
29.0,0.0,4.0,55100.0,1761785527360.4233
29.0,0.0,5.0,56155.0,1761785527360.8303
29.0,0.0,6.0,56015.0,1761785527361.3225
29.0,0.0,7.0,56159.0,1761785527361.7664
125.0,1.0,0.0,55481.0,1761785527362.161
29.0,1.0,1.0,55326.0,1761785527362.533
29.0,1.0,2.0,55471.0,1761785527362.989
29.0,1.0,3.0,55909.0,1761785527363.509
29.0,1.0,4.0,55105.0,1761785527363.9424
29.0,1.0,5.0,56166.0,1761785527364.737
29.0,1.0,6.0,56010.0,1761785527365.786
29.0,1.0,7.0,56170.0,1761785527366.4077
125.0,0.0,0.0,55477.0,1761785527367.0525
29.0,0.0,1.0,55339.0,1761785527367.6802
29.0,0.0,2.0,55482.0,1761785527368.1611
29.0,0.0,3.0,55913.0,1761785527368.5618
29.0,0.0,4.0,55103.0,1761785527368.9634
29.0,0.0,5.0,56161.0,1761785527369.384
29.0,0.0,6.0,56020.0,1761785527369.8398
29.0,0.0,7.0,56163.0,1761785527370.264
125.0,1.0,0.0,55492.0,1761785527370.6594
29.0,1.0,1.0,55332.0,1761785527371.0361
29.0,1.0,2.0,55483.0,1761785527371.3872
29.0,1.0,3.0,55904.0,1761785527371.731
29.0,1.0,4.0,55097.0,1761785527372.0728
29.0,1.0,5.0,56158.0,1761785527372.4878
29.0,1.0,6.0,56011.0,1761785527372.842
29.0,1.0,7.0,56167.0,1761785527373.284
125.0,0.0,0.0,55471.0,1761785527373.663
29.0,0.0,1.0,55328.0,1761785527374.0156
29.0,0.0,2.0,55478.0,1761785527374.3696
29.0,0.0,3.0,55911.0,1761785527374.7192
29.0,0.0,4.0,55103.0,1761785527375.059
29.0,0.0,5.0,56158.0,1761785527375.4038
29.0,0.0,6.0,56010.0,1761785527375.7322
29.0,0.0,7.0,56157.0,1761785527376.0708
125.0,1.0,0.0,55497.0,1761785527376.4062
29.0,1.0,1.0,55333.0,1761785527376.728
29.0,1.0,2.0,55480.0,1761785527377.0603
29.0,1.0,3.0,55914.0,1761785527377.4294
29.0,1.0,4.0,55104.0,1761785527377.846
29.0,1.0,5.0,56157.0,1761785527378.198
29.0,1.0,6.0,56013.0,1761785527378.5325
29.0,1.0,7.0,56159.0,1761785527378.8562
125.0,0.0,0.0,55477.0,1761785527379.2883
29.0,0.0,1.0,55325.0,1761785527379.6882
29.0,0.0,2.0,55472.0,1761785527380.1997
29.0,0.0,3.0,55912.0,1761785527380.6038
29.0,0.0,4.0,55097.0,1761785527380.9773
29.0,0.0,5.0,56159.0,1761785527381.3557
29.0,0.0,6.0,56019.0,1761785527381.789
29.0,0.0,7.0,56170.0,1761785527382.4836
125.0,1.0,0.0,55487.0,1761785527382.9211
29.0,1.0,1.0,55337.0,1761785527383.3005
29.0,1.0,2.0,55482.0,1761785527383.685
29.0,1.0,3.0,55922.0,1761785527384.1497
29.0,1.0,4.0,55096.0,1761785527384.6055
29.0,1.0,5.0,56148.0,1761785527384.9976
29.0,1.0,6.0,55998.0,1761785527385.3467
29.0,1.0,7.0,56148.0,1761785527385.709
125.0,0.0,0.0,55479.0,1761785527386.129
29.0,0.0,1.0,55328.0,1761785527386.5142
29.0,0.0,2.0,55473.0,1761785527386.8928
29.0,0.0,3.0,55903.0,1761785527387.2756
29.0,0.0,4.0,55089.0,1761785527387.6526
29.0,0.0,5.0,56160.0,1761785527388.1172
29.0,0.0,6.0,56011.0,1761785527388.5361
